player_id,h,doubles,triples,hr,ab,g,slg,player
milancl01,2100,240,105,17,7359,1982,0.353,Clyde Milan
tinkejo01,1687,263,114,31,6434,1804,0.353,Joe Tinker
welchcu01,1152,215,66,16,4385,1107,0.353,Curt Welch
critzhu01,1591,195,95,38,5930,1478,0.352,Hughie Critz
hofmaso01,1095,162,60,19,4072,1194,0.352,Solly Hofman
hummejo01,991,128,84,29,3906,1161,0.352,John Hummel
milleed03,1270,263,28,97,5337,1510,0.352,Eddie Miller
perkicy01,933,175,35,30,3604,1171,0.352,Cy Perkins
tayloto02,2007,298,86,75,7680,2195,0.352,Tony Taylor
vizquom01,2877,456,77,80,10586,2968,0.352,Omar Vizquel
beschbo01,1171,190,74,28,4536,1228,0.351,Bob Bescher
castilu01,1889,194,59,28,6510,1720,0.351,Luis Castillo
collida02,1335,187,52,32,4907,1701,0.351,Dave Collins
gantnji01,1696,262,38,47,6189,1801,0.351,Jim Gantner
grossgr01,1073,130,46,7,3745,1809,0.351,Greg Gross
hansero02,1007,156,17,106,4311,1384,0.351,Ron Hansen
johnsdo01,992,154,68,14,3774,1055,0.351,Doc Johnston
mancugu01,1194,197,16,53,4505,1460,0.351,Gus Mancuso
oconnda02,1049,181,35,39,4035,1143,0.351,Danny O'Connell
randowi01,2210,316,65,54,8018,2202,0.351,Willie Randolph
rodriau01,1570,287,46,124,6611,2017,0.351,Aurelio Rodriguez
templjo01,1484,208,36,22,5218,1420,0.351,Johnny Temple
batemjo01,765,123,18,81,3330,1017,0.35,John Bateman
busbyji01,1113,162,35,48,4250,1352,0.35,Jim Busby
girarjo01,1100,186,26,36,4127,1277,0.35,Joe Girardi
gutieri01,967,141,25,38,3632,1119,0.35,Ricky Gutierrez
herrto01,1450,254,41,28,5349,1514,0.35,Tom Herr
hornujo01,1230,172,90,31,4784,1123,0.35,Joe Hornung
hundlra01,813,118,13,82,3442,1061,0.35,Randy Hundley
mageele01,1031,133,54,12,3741,1015,0.35,Lee Magee
milleri01,1046,161,35,28,3887,1482,0.35,Rick Miller
palmeor01,640,113,14,12,2335,1206,0.35,Orlando Palmeiro
reedjo01,1231,263,10,27,4554,1284,0.35,Jody Reed
harrile01,1055,161,21,37,3924,1903,0.349,Lenny Harris
hubbagl01,1084,214,22,70,4441,1354,0.349,Glenn Hubbard
speiech01,1759,302,50,112,7156,2260,0.349,Chris Speier
hallmbi01,1634,234,81,21,6012,1503,0.348,Bill Hallman
maynebr01,951,178,8,38,3614,1279,0.348,Brent Mayne
stanked01,1154,185,35,29,4301,1259,0.348,Eddie Stanky
sundbji01,1493,243,36,95,6021,1962,0.348,Jim Sundberg
adairje01,1022,163,19,57,4019,1165,0.347,Jerry Adair
dempsri01,1093,223,12,96,4692,1766,0.347,Rick Dempsey
fuentti01,1491,211,46,45,5566,1499,0.347,Tito Fuentes
greendi01,960,145,23,80,4007,1288,0.347,Dick Green
huntro01,1429,223,23,39,5235,1483,0.347,Ron Hunt
jonesfi01,1920,206,75,21,6747,1788,0.347,Fielder Jones
wynegbu01,1102,176,15,65,4330,1301,0.347,Butch Wynegar
boonebo01,1838,303,26,105,7245,2264,0.346,Bob Boone
harriwi01,580,100,24,39,2441,1046,0.346,Willie Harris
robinwi01,1388,212,51,18,5075,1371,0.346,Wilbert Robinson
vizcajo01,1453,204,47,36,5379,1820,0.346,Jose Vizcaino
beckegl01,1473,196,31,22,5208,1320,0.345,Glenn Beckert
colemvi01,1425,176,89,28,5406,1371,0.345,Vince Coleman
dowdto01,1492,163,88,24,5511,1320,0.345,Tommy Dowd
escobal02,1105,166,46,31,4223,1135,0.345,Alcides Escobar
marioma01,1448,272,37,36,5506,1572,0.345,Marty Marion
milledo01,1380,192,57,33,5167,1317,0.345,Doggie Miller
reynocr01,1142,143,65,42,4466,1491,0.345,Craig Reynolds
trillma01,1562,239,33,61,5950,1780,0.345,Manny Trillo
ausmubr01,1579,270,34,80,6279,1971,0.344,Brad Ausmus
berryke01,1053,150,23,58,4136,1384,0.344,Ken Berry
counscr01,1208,218,40,42,4741,1624,0.344,Craig Counsell
cutshge01,1487,195,89,25,5621,1516,0.344,George Cutshaw
foleyto02,661,134,20,32,2708,1108,0.344,Tom Foley
hayesja02,1069,196,33,20,4040,1091,0.344,Jackie Hayes
heganji01,1087,187,46,92,4772,1666,0.344,Jim Hegan
mathemi01,925,190,9,67,3877,1305,0.344,Mike Matheny
paganjo01,922,138,26,52,3689,1326,0.344,Jose Pagan
schaapa01,869,132,26,57,3555,1128,0.344,Paul Schaal
sweenbi02,1004,153,40,11,3692,1039,0.344,Bill Sweeney
almonbi01,846,138,25,36,3330,1236,0.343,Bill Almon
aparilu01,2677,394,92,83,10230,2601,0.343,Luis Aparicio
ceronri01,998,190,15,59,4069,1329,0.343,Rick Cerone
dauerri01,984,193,3,43,3829,1140,0.343,Rich Dauer
martibu01,618,128,10,58,2743,1049,0.343,Buck Martinez
mcintma01,1066,140,69,4,3958,1072,0.343,Matty McIntyre
millafe01,1617,229,38,22,5791,1480,0.343,Felix Millan
morenom01,1257,171,87,37,4992,1382,0.343,Omar Moreno
wertdo01,929,129,15,77,3840,1110,0.343,Don Wert
wohlfji01,793,125,33,21,3049,1220,0.343,Jim Wohlford
bloomwi01,778,110,23,18,2891,1055,0.342,Willie Bloomquist
campabe01,2249,313,86,79,8684,2328,0.342,Bert Campaneris
carrach01,1199,172,25,55,4644,1325,0.342,Chico Carrasquel
coonejo01,965,130,26,2,3372,1172,0.342,Johnny Cooney
fletcsc01,1376,243,38,34,5258,1612,0.342,Scott Fletcher
galloch01,946,136,46,17,3583,1076,0.342,Chick Galloway
graneja01,1178,219,79,18,4705,1402,0.342,Jack Graney
helmsto01,1342,223,21,34,4997,1435,0.342,Tommy Helms
ramirra01,1432,224,31,53,5494,1539,0.342,Rafael Ramirez
ritchcl01,1618,215,68,18,5919,1671,0.342,Claude Ritchey
causewa01,819,130,26,35,3244,1105,0.341,Wayne Causey
disarga01,966,186,20,28,3744,1086,0.341,Gary Disarcina
ferriho01,1146,192,89,40,4800,1287,0.341,Hobe Ferris
garrewa01,786,107,22,61,3285,1092,0.341,Wayne Garrett
hemphch01,1230,117,68,22,4541,1242,0.341,Charlie Hemphill
lathaar01,1833,245,85,27,6822,1627,0.341,Arlie Latham
manniri01,1349,189,43,56,5248,1555,0.341,Rick Manning
mclemma01,1602,255,47,53,6192,1832,0.341,Mark McLemore
owensp01,1211,215,59,46,4930,1544,0.341,Spike Owen
reynoha01,1233,230,53,21,4782,1374,0.341,Harold Reynolds
sewellu01,1393,272,56,20,5383,1630,0.341,Luke Sewell
wardjo01,2104,231,96,26,7647,1825,0.341,John Ward
hanlone01,1317,159,79,30,5074,1267,0.34,Ned Hanlon
maranra01,2605,380,177,28,10078,2670,0.34,Rabbit Maranville
melilsk01,1316,210,64,22,5063,1377,0.34,Ski Melillo
parenfr01,1306,180,74,20,4984,1327,0.34,Freddy Parent
purcebl01,1217,177,60,13,4563,1097,0.34,Blondie Purcell
backmwa01,893,138,19,10,3245,1102,0.339,Wally Backman
brownge01,1176,119,55,18,4300,1102,0.339,George Browne
elberki01,1235,169,56,10,4561,1292,0.339,Kid Elberfeld
goodwto01,1029,125,39,24,3846,1288,0.339,Tom Goodwin
stovage01,1382,231,56,15,5222,1414,0.339,George Stovall
carroja01,1000,148,27,13,3671,1276,0.338,Jamey Carroll
comisch01,1530,206,68,29,5796,1390,0.338,Charlie Comiskey
coraal01,828,140,39,35,3408,1273,0.338,Alex Cora
devliar01,1185,164,57,10,4412,1313,0.338,Art Devlin
guilloz01,1764,275,69,28,6686,1993,0.338,Ozzie Guillen
kuehnbi01,996,145,115,25,4284,1087,0.338,Bill Kuehne
pinknge01,1212,170,56,21,4610,1163,0.338,George Pinkney
russebi01,1926,293,57,46,7318,2181,0.338,Bill Russell
corkhpo01,1120,110,80,31,4404,1086,0.337,Pop Corkhill
fordho01,1269,200,55,16,4833,1446,0.337,Hod Ford
lopezal01,1547,206,43,51,5916,1950,0.337,Al Lopez
oneilst01,1259,248,34,13,4795,1590,0.337,Steve O'Neill
rojasco01,1660,254,25,54,6309,1822,0.337,Cookie Rojas
shankho01,1440,211,96,25,5699,1665,0.337,Howie Shanks
suderpe01,1268,210,44,49,5085,1421,0.337,Pete Suder
asprobo01,1103,135,26,60,4369,1324,0.336,Bob Aspromonte
oconnja01,1417,201,66,19,5380,1451,0.336,Jack O'Connor
corcoto01,2252,289,155,34,8804,2200,0.335,Tommy Corcoran
dalrycl01,710,98,23,55,3042,1079,0.335,Clay Dalrymple
herzobu01,1370,191,75,20,5284,1493,0.335,Buck Herzog
jurgebi01,1613,245,55,43,6253,1816,0.335,Billy Jurges
peckiro01,1876,256,75,48,7233,2012,0.335,Roger Peckinpaugh
randlle01,1016,145,40,27,3950,1138,0.335,Lenny Randle
richabo01,1432,196,37,34,5386,1412,0.335,Bobby Richardson
eversjo01,1659,216,70,12,6137,1784,0.334,Johnny Evers
knoopbo01,856,129,29,56,3622,1153,0.334,Bobby Knoop
maddoel01,742,121,16,18,2843,1029,0.334,Elliott Maddox
sanchre01,1317,193,32,15,4850,1490,0.334,Rey Sanchez
orourfr01,1032,196,42,15,4069,1131,0.333,Frank O'Rourke
roystje01,1049,165,33,40,4208,1428,0.333,Jerry Royster
shottbu01,1338,154,65,9,4945,1387,0.333,Burt Shotton
thomaro01,1537,100,53,7,5296,1470,0.333,Roy Thomas
richada01,1129,149,52,32,4451,1131,0.332,Danny Richardson
ruelmu01,1242,187,29,4,4514,1468,0.332,Muddy Ruel
smithge01,1592,251,94,47,6552,1710,0.332,Germany Smith
thomade01,1163,154,54,43,4677,1597,0.332,Derrel Thomas
kaskoed01,935,146,13,22,3546,1077,0.331,Eddie Kasko
willsma01,2134,177,71,20,7588,1942,0.331,Maury Wills
barrysh01,1073,128,47,10,4014,1100,0.33,Shad Barry
conrowi01,1257,176,82,22,5061,1374,0.329,Wid Conroy
mowremi01,1099,183,54,7,4291,1276,0.329,Mike Mowrey
gallemi01,700,111,12,42,2931,1111,0.328,Mike Gallego
hershmi01,900,150,22,26,3572,1150,0.328,Mike Hershberger
kerrbu01,903,145,25,31,3631,1067,0.328,Buddy Kerr
remyje01,1226,140,38,7,4455,1154,0.328,Jerry Remy
smithoz01,2460,402,69,28,9396,2573,0.328,Ozzie Smith
blasido01,1366,178,62,21,5296,1444,0.327,Don Blasingame
boyleja01,1067,137,54,23,4222,1086,0.327,Jack Boyle
castrju01,601,123,13,36,2627,1103,0.327,Juan Castro
elybo01,1331,149,68,24,5159,1341,0.327,Bones Ely
gardnbi02,841,159,18,41,3544,1034,0.327,Billy Gardner
leibone01,1109,145,49,3,4167,1268,0.327,Nemo Leibold
quinnjo02,1797,228,70,29,6879,1768,0.327,Joe Quinn
tysonmi01,714,118,28,27,2959,1017,0.327,Mike Tyson
wambsbi01,1359,215,59,7,5237,1491,0.327,Bill Wambsganss
dejesiv01,1167,175,48,21,4602,1371,0.326,Ivan de Jesus
fosteed02,1490,191,71,6,5652,1500,0.326,Eddie Foster
groteje01,1092,160,22,39,4339,1421,0.326,Jerry Grote
isbelfr01,1056,158,62,13,4219,1119,0.326,Frank Isbell
weisswa01,1207,182,31,25,4686,1495,0.326,Walt Weiss
demaejo01,813,114,23,49,3441,1121,0.325,Joe DeMaestri
jonesda01,1020,98,40,9,3774,1090,0.325,Davy Jones
ainsmed01,707,108,54,22,3048,1078,0.324,Eddie Ainsmith
gonzami01,717,123,19,13,2829,1042,0.324,Mike Gonzalez
lemkema01,795,125,15,32,3230,1069,0.324,Mark Lemke
patekfr01,1340,216,55,41,5530,1650,0.324,Freddie Patek
sistisi01,732,121,19,27,2999,1016,0.324,Sibby Sisti
byrnebo01,1225,186,60,10,4831,1283,0.323,Bobby Byrne
mcdonjo03,568,105,14,28,2434,1100,0.323,John McDonald
northbi01,1016,120,31,20,3900,1169,0.323,Bill North
puntoni01,798,141,27,19,3253,1163,0.323,Nick Punto
carpehi01,1202,142,47,18,4637,1118,0.322,Hick Carpenter
izturce01,1103,177,34,17,4350,1310,0.322,Cesar Izturis
lewisda01,1021,137,37,27,4081,1354,0.322,Darren Lewis
miksied01,722,95,17,44,3053,1042,0.322,Eddie Miksis
owenmi01,929,163,21,14,3649,1209,0.322,Mickey Owen
dentbu01,1114,169,23,40,4512,1392,0.321,Bucky Dent
mcmilro01,1639,253,35,68,6752,2093,0.321,Roy McMillan
sizemte01,1311,188,21,23,5011,1411,0.321,Ted Sizemore
bowala01,2191,262,99,15,8418,2247,0.32,Larry Bowa
caseydo01,1122,137,52,9,4341,1114,0.32,Doc Casey
durocle01,1320,210,56,24,5350,1637,0.32,Leo Durocher
schaege01,972,117,48,9,3784,1150,0.32,Germany Schaefer
cangejo01,501,73,15,12,2004,1038,0.319,John Cangelosi
coughbi01,972,133,39,15,3854,1049,0.319,Bill Coughlin
griffal01,1688,245,78,24,6780,1962,0.319,Alfredo Griffin
manwaki01,733,111,20,21,2982,1008,0.318,Kirt Manwaring
olsoniv01,1575,191,69,13,6111,1574,0.318,Ivy Olson
rebouje01,536,100,6,20,2229,1018,0.318,Jeff Reboulet
turnete01,1499,207,77,8,5921,1659,0.318,Terry Turner
gleaski01,1944,216,80,15,7452,1966,0.317,Kid Gleason
oquenjo01,821,104,24,14,3202,1190,0.317,Jose Oquendo
slaglji01,1340,124,56,2,4996,1298,0.317,Jimmy Slagle
kuipedu01,917,91,29,1,3379,1057,0.316,Duane Kuiper
lindjo01,935,145,27,9,3677,1044,0.316,Jose Lind
schalra01,1345,199,49,11,5306,1762,0.316,Ray Schalk
schofdi02,989,137,32,56,4299,1368,0.316,Dick Schofield
burdoja01,1230,164,50,18,4915,1187,0.315,Jack Burdock
scottev01,1455,208,58,20,5837,1654,0.315,Everett Scott
austiji01,1328,174,76,13,5388,1580,0.314,Jimmy Austin
bowerfr01,852,102,38,13,3401,1045,0.314,Frank Bowerman
crossmo01,1364,232,68,31,5821,1682,0.314,Monte Cross
huggimi01,1474,146,50,9,5558,1586,0.314,Miller Huggins
nixonot01,1379,142,27,11,5115,1709,0.314,Otis Nixon
nunezab01,601,88,19,18,2486,1030,0.314,Abraham Nunez
uribejo01,738,99,34,19,3064,1038,0.314,Jose Uribe
brownla01,803,108,13,47,3449,1129,0.313,Larry Brown
clarkho01,1230,150,23,27,4813,1272,0.313,Horace Clarke
gerbewa01,1309,172,46,7,5099,1522,0.313,Wally Gerber
knabeot01,1103,178,48,8,4469,1278,0.313,Otto Knabe
smithpo01,941,141,87,24,4238,1112,0.313,Pop Smith
taverfr01,1029,144,44,2,4043,1150,0.313,Frank Taveras
gibsoge01,893,142,49,15,3776,1213,0.312,George Gibson
kessido01,1931,254,80,14,7651,2078,0.312,Don Kessinger
moriage02,920,147,32,5,3671,1076,0.312,George Moriarty
mcaleji01,1007,114,39,12,3977,1020,0.311,Jimmy McAleer
pettiga01,855,109,49,21,3629,1183,0.31,Gary Pettis
foliti01,1515,241,20,25,6047,1696,0.309,Tim Foli
hartzro01,1146,112,55,12,4548,1290,0.309,Roy Hartzell
rawlijo01,928,122,28,14,3719,1080,0.309,Johnny Rawlings
lavando01,954,134,45,7,3891,1163,0.308,Doc Lavan
radfopa01,1206,176,57,13,4979,1361,0.308,Paul Radford
suthega01,754,109,10,24,3104,1031,0.308,Gary Sutherland
doolami01,1376,244,81,15,5977,1728,0.306,Mickey Doolin
irwinar01,934,141,45,5,3871,1010,0.305,Arthur Irwin
newsosk01,910,164,15,9,3716,1128,0.304,Skeeter Newsome
barryja01,1009,142,38,10,4146,1223,0.303,Jack Barry
jonesto01,964,122,34,4,3847,1058,0.303,Tom Jones
brinked01,1355,201,38,60,6045,1846,0.3,Ed Brinkman
bushdo01,1804,186,74,9,7210,1946,0.3,Donie Bush
cruzju01,916,113,27,23,3859,1156,0.299,Julio Cruz
dooinre01,961,139,31,10,4004,1290,0.298,Red Dooin
schofdi01,699,113,20,21,3083,1321,0.297,Dick Schofield
warnejo01,870,81,35,6,3494,1073,0.297,Jack Warner
forceda01,1060,141,27,1,4251,1029,0.296,Davy Force
youngra01,898,108,30,4,3643,1022,0.296,Ralph Young
bridwal01,1064,95,32,2,4169,1252,0.295,Al Bridwell
stanaos01,819,123,34,8,3503,1096,0.295,Oscar Stanage
vittos01,894,106,48,4,3760,1065,0.295,Ossie Vitt
flynndo01,918,115,39,7,3853,1309,0.294,Doug Flynn
striccu01,1106,128,47,12,4635,1196,0.294,Cub Stricker
theveto01,1030,124,32,2,4164,1229,0.294,Tommy Thevenow
metzgro01,972,101,71,5,4201,1219,0.293,Roger Metzger
crigelo01,709,86,50,11,3202,1012,0.29,Lou Criger
lemasjo01,709,109,19,22,3191,1039,0.289,Johnnie LeMaster
alomasa01,1168,126,19,13,4760,1481,0.288,Sandy Alomar
gerhajo01,939,122,55,7,4139,1071,0.288,Joe Gerhardt
harrebu01,1120,136,45,7,4744,1533,0.288,Bud Harrelson
warstra01,935,133,36,11,4088,1205,0.287,Rabbit Warstler
winebo01,682,104,16,30,3172,1164,0.286,Bobby Wine
killebi01,751,86,21,4,3150,1035,0.283,Bill Killefer
treshmi01,788,75,14,2,3169,1027,0.283,Mike Tresh
sullibi03,777,119,33,21,3647,1147,0.281,Billy Sullivan
belanma01,1316,175,33,20,5784,2016,0.28,Mark Belanger
swiftbo01,635,86,3,14,2750,1001,0.28,Bob Swift
lanieha01,843,111,20,8,3703,1196,0.275,Hal Lanier
kittrma01,882,108,31,17,4027,1215,0.274,Malachi Kittridge
tannele01,833,135,27,3,3778,1090,0.273,Lee Tannehill
kaatji01,232,44,5,16,1251,1004,0.267,Jim Kaat
mcbrige01,1203,140,47,7,5526,1659,0.264,George McBride
bellira01,508,55,14,2,2301,1154,0.259,Rafael Belliard
maxvida01,748,79,24,6,3443,1423,0.259,Dal Maxvill
jacksmi02,5,2,0,0,28,1005,0.25,Michael Jackson
eckerde01,24,3,0,3,181,1073,0.199,Dennis Eckersley
hoffmtr01,4,2,0,0,34,1035,0.176,Trevor Hoffman
oroscje01,10,0,0,0,59,1252,0.169,Jesse Orosco
gossari01,9,1,0,0,85,1003,0.118,Rich Gossage
wilheho01,38,3,1,1,432,1070,0.106,Hoyt Wilhelm
smithle02,3,0,0,1,64,1023,0.094,Lee Smith
francjo01,3,0,0,0,34,1119,0.088,John Franco
tekulke01,10,0,0,0,121,1050,0.083,Kent Tekulve
plesada01,1,0,0,0,15,1064,0.067,Dan Plesac
hawkila01,0,0,0,0,8,1042,0,LaTroy Hawkins
mesajo01,0,0,0,0,2,1023,0,Jose Mesa
riverma01,0,0,0,0,3,1115,0,Mariano Rivera
timlimi01,0,0,0,0,7,1059,0,Mike Timlin
